Daily Date,Share Code,Year High (GH¢),Year Low (GH¢),Previous Closing Price - VWAP (GH¢),Opening Price (GH¢),Last Transaction Price (GH¢),Closing Price - VWAP (GH¢),Price Change (GH¢),Closing Bid Price (GH¢),Closing Offer Price (GH¢),Total Shares Traded,Total Value Traded (GH¢)
01/02/2020,ACCESS,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
01/02/2020,TOTAL,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.8,3.45,100.0,300.0
01/02/2020,TLW,11.94,11.94,11.94,11.94,11.94,11.94,0.0,0.0,11.94,0.0,0.0
01/02/2020,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.34,0.0,0.0,0.0
01/02/2020,SWL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
01/02/2020,SPL,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.02,0.0,0.0
01/02/2020,SOGEGH,0.72,0.72,0.72,0.72,0.72,0.72,0.0,0.0,0.72,4500.0,3240.0
01/02/2020,SIC,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.0,61800.0,4944.0
01/02/2020,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/02/2020,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.55,0.0,0.0
01/02/2020,RBGH,0.56,0.56,0.56,0.56,0.56,0.56,0.0,0.48,0.64,0.0,0.0
01/02/2020,PZC,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0
01/02/2020,PBC,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
01/02/2020,MTNGH,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.69,0.7,3700.0,2590.0
01/02/2020,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0
01/02/2020,MLC,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/02/2020,MAC,5.98,5.98,5.98,5.98,5.98,5.98,0.0,0.0,0.0,0.0,0.0
01/02/2020,SCB,18.4,18.4,18.4,18.4,18.4,18.4,0.0,17.0,18.4,10.0,184.0
01/02/2020,UNIL,16.4,16.4,16.4,16.4,16.4,16.4,0.0,0.0,16.4,0.0,0.0
01/02/2020,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.04,0.0,0.0,0.0
01/02/2020,SCB PREF,0.86,0.86,0.86,0.86,0.86,0.86,0.0,0.0,0.0,0.0,0.0
01/02/2020,GSR,9.5,9.5,9.5,9.5,9.5,9.5,0.0,0.0,9.5,0.0,0.0
01/02/2020,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0
01/02/2020,GGBL,1.69,1.69,1.69,1.69,1.69,1.69,0.0,0.0,1.68,0.0,0.0
01/02/2020,GCB,5.1,5.1,5.1,5.1,5.0,5.1,0.0,0.0,5.1,0.0,0.0
01/02/2020,FML,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,4.12,100.0,412.0
01/02/2020,ETI,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.07,0.08,0.0,0.0
01/02/2020,EGL,1.65,1.65,1.65,1.65,1.65,1.65,0.0,0.0,1.65,0.0,0.0
01/02/2020,EGH,8.09,8.09,8.09,8.09,8.1,8.09,0.0,7.5,0.0,0.0,0.0
01/02/2020,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/02/2020,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
01/02/2020,GLD,54.0,54.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0
01/02/2020,GOIL,1.7,1.7,1.7,1.7,1.7,1.7,0.0,0.0,1.7,0.0,0.0
01/02/2020,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0
01/02/2020,CAL,0.89,0.89,0.89,0.89,0.89,0.89,0.0,0.82,0.89,500.0,445.0
01/02/2020,BOPP,2.86,2.86,2.86,2.86,2.86,2.86,0.0,2.43,2.86,0.0,0.0
01/02/2020,AYRTN,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0
01/02/2020,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/02/2020,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
01/02/2020,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,5.06,400.0,2024.0
01/02/2020,CMLT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0
01/03/2020,SIC,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.0,0.0,0.0
01/03/2020,SOGEGH,0.72,0.72,0.72,0.72,0.72,0.72,0.0,0.0,0.72,1500.0,1080.0
01/03/2020,SPL,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.03,0.0,0.0,0.0
01/03/2020,UNIL,16.4,16.4,16.4,16.4,16.4,16.4,0.0,0.0,16.4,0.0,0.0
01/03/2020,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.34,0.4,400.0,160.0
01/03/2020,TLW,11.94,11.94,11.94,11.94,11.94,11.94,0.0,0.0,11.94,0.0,0.0
01/03/2020,SCB PREF,0.86,0.86,0.86,0.86,0.86,0.86,0.0,0.0,0.0,0.0,0.0
01/03/2020,SWL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
01/03/2020,SCB,18.4,18.4,18.4,18.4,18.4,18.4,0.0,17.0,18.35,280.0,5152.0
01/03/2020,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0
01/03/2020,PZC,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0
01/03/2020,PBC,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
01/03/2020,MTNGH,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.69,0.7,217600.0,152147.0
01/03/2020,MLC,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/03/2020,MAC,5.98,5.98,5.98,5.98,5.98,5.98,0.0,0.0,0.0,0.0,0.0
01/03/2020,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.04,0.0,0.0,0.0
01/03/2020,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/03/2020,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.55,0.0,0.0
01/03/2020,RBGH,0.56,0.56,0.56,0.56,0.56,0.56,0.0,0.48,0.64,0.0,0.0
01/03/2020,GSR,9.5,9.5,9.5,9.5,9.5,9.5,0.0,0.0,9.5,0.0,0.0
01/03/2020,TOTAL,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.45,10700.0,32100.0
01/03/2020,GLD,54.0,54.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0
01/03/2020,EGH,8.09,8.09,8.09,8.09,8.1,8.09,0.0,7.4,0.0,0.0,0.0
01/03/2020,GCB,5.1,5.1,5.1,5.1,5.0,5.1,0.0,0.0,5.1,0.0,0.0
01/03/2020,ETI,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.07,0.08,0.0,0.0
01/03/2020,FML,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0
01/03/2020,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
01/03/2020,EGL,1.65,1.65,1.65,1.65,1.65,1.65,0.0,0.0,0.0,1000.0,1650.0
01/03/2020,CMLT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0
01/03/2020,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/03/2020,CAL,0.89,0.89,0.89,0.89,0.89,0.89,0.0,0.82,0.89,700.0,623.0
01/03/2020,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/03/2020,BOPP,2.86,2.86,2.86,2.86,2.86,2.86,0.0,2.43,2.86,0.0,0.0
01/03/2020,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0
01/03/2020,GGBL,1.69,1.69,1.69,1.69,1.69,1.69,0.0,0.0,1.68,0.0,0.0
01/03/2020,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0
01/03/2020,GOIL,1.74,1.7,1.7,1.7,1.7,1.74,0.04,0.0,0.0,1200.0,2085.0
01/03/2020,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,0.0,0.0,0.0
01/03/2020,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
01/03/2020,AYRTN,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0
01/03/2020,ACCESS,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
01/06/2020,GOIL,1.74,1.7,1.74,1.74,1.7,1.74,0.0,0.0,0.0,0.0,0.0
01/06/2020,TLW,11.94,11.94,11.94,11.94,11.94,11.94,0.0,0.0,11.94,0.0,0.0
01/06/2020,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.34,0.4,0.0,0.0
01/06/2020,SWL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
01/06/2020,SPL,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.03,0.0,0.0
01/06/2020,SIC,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0
01/06/2020,SCB PREF,0.86,0.86,0.86,0.86,0.86,0.86,0.0,0.0,0.0,0.0,0.0
01/06/2020,SCB,18.4,18.4,18.4,18.4,18.4,18.4,0.0,17.0,18.4,0.0,0.0
01/06/2020,SOGEGH,0.72,0.72,0.72,0.72,0.72,0.72,0.0,0.72,0.0,15300.0,11016.0
01/06/2020,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/06/2020,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.55,0.0,0.0
01/06/2020,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0
01/06/2020,MLC,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/06/2020,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.04,0.0,0.0,0.0
01/06/2020,MTNGH,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.69,0.71,16500.0,11614.0
01/06/2020,PBC,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
01/06/2020,PZC,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0
01/06/2020,UNIL,16.4,16.4,16.4,16.4,16.4,16.4,0.0,0.0,16.38,0.0,0.0
01/06/2020,RBGH,0.6,0.56,0.56,0.56,0.6,0.6,0.04,0.48,0.6,100.0,60.0
01/06/2020,MAC,5.98,5.98,5.98,5.98,5.98,5.98,0.0,0.0,0.0,0.0,0.0
01/06/2020,GSR,9.5,9.5,9.5,9.5,9.5,9.5,0.0,0.0,9.5,0.0,0.0
01/06/2020,GLD,54.0,54.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0
01/06/2020,TOTAL,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.45,0.0,0.0
01/06/2020,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/06/2020,EGH,8.09,7.4,8.09,8.09,7.4,7.4,-0.69,7.3,0.0,100.0,740.0
01/06/2020,GCB,5.1,5.1,5.1,5.1,5.1,5.1,0.0,0.0,5.1,100.0,510.0
01/06/2020,ETI,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.07,0.08,0.0,0.0
01/06/2020,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
01/06/2020,EGL,1.65,1.65,1.65,1.65,1.65,1.65,0.0,0.0,0.0,106400.0,175560.0
01/06/2020,CMLT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0
01/06/2020,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/06/2020,FML,4.12,4.12,4.12,4.12,4.12,4.12,0.0,3.5,4.12,400.0,1648.0
01/06/2020,BOPP,2.86,2.86,2.86,2.86,2.86,2.86,0.0,2.43,2.86,0.0,0.0
01/06/2020,CAL,0.89,0.89,0.89,0.89,0.89,0.89,0.0,0.82,0.89,200.0,178.0
01/06/2020,GGBL,1.69,1.69,1.69,1.69,1.69,1.69,0.0,0.0,1.65,0.0,0.0
01/06/2020,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0
01/06/2020,ACCESS,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
01/06/2020,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0
01/06/2020,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
01/06/2020,AYRTN,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0
01/06/2020,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,0.0,0.0,0.0
01/08/2020,TOTAL,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.45,0.0,0.0
01/08/2020,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.34,0.0,0.0,0.0
01/08/2020,SWL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
01/08/2020,SPL,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
01/08/2020,SOGEGH,0.72,0.72,0.72,0.72,0.72,0.72,0.0,0.0,0.0,0.0,0.0
01/08/2020,SIC,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0
01/08/2020,SCB PREF,0.86,0.86,0.86,0.86,0.86,0.86,0.0,0.86,0.0,0.0,0.0
01/08/2020,SCB,18.4,18.4,18.4,18.4,18.4,18.4,0.0,17.0,18.4,40.0,736.0
01/08/2020,RBGH,0.6,0.56,0.6,0.6,0.6,0.6,0.0,0.0,0.6,0.0,0.0
01/08/2020,TLW,11.94,11.94,11.94,11.94,11.94,11.94,0.0,0.0,11.94,0.0,0.0
01/08/2020,PBC,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
01/08/2020,MTNGH,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.69,0.7,103200.0,72230.0
01/08/2020,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0
01/08/2020,MLC,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0
01/08/2020,MAC,5.98,5.98,5.98,5.98,5.98,5.98,0.0,0.0,0.0,0.0,0.0
01/08/2020,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.04,0.0,0.0,0.0
01/08/2020,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/08/2020,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.55,0.0,0.0
01/08/2020,PZC,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0
01/08/2020,UNIL,16.4,16.4,16.4,16.4,16.4,16.4,0.0,0.0,16.38,0.0,0.0
01/08/2020,CAL,0.89,0.89,0.89,0.89,0.89,0.89,0.0,0.85,0.99,0.0,0.0
01/08/2020,GOIL,1.74,1.7,1.74,1.74,1.74,1.74,0.0,1.74,0.0,400.0,696.0
01/08/2020,GCB,5.1,5.1,5.1,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0
01/08/2020,FML,4.12,4.12,4.12,4.12,4.12,4.12,0.0,3.5,0.0,0.0,0.0
01/08/2020,ETI,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.09,666100.0,53288.0
01/08/2020,EGL,1.65,1.65,1.65,1.65,1.65,1.65,0.0,0.0,0.0,0.0,0.0
01/08/2020,EGH,8.09,7.4,7.4,7.4,7.4,7.4,0.0,7.4,0.0,0.0,0.0
01/08/2020,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/08/2020,CMLT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0
01/08/2020,GGBL,1.69,1.69,1.69,1.69,1.69,1.69,0.0,0.0,1.69,0.0,0.0
01/08/2020,GSR,9.5,9.5,9.5,9.5,9.5,9.5,0.0,0.0,9.5,0.0,0.0
01/08/2020,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
01/08/2020,AYRTN,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0
01/08/2020,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/08/2020,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
01/08/2020,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,0.0,0.0,0.0
01/08/2020,ACCESS,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
01/08/2020,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0
01/08/2020,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0
01/08/2020,GLD,54.0,54.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0
01/08/2020,BOPP,2.86,2.86,2.86,2.86,2.86,2.86,0.0,2.43,2.86,0.0,0.0
01/09/2020,SCB PREF,0.86,0.86,0.86,0.86,0.86,0.86,0.0,0.86,0.0,0.0,0.0
01/09/2020,SIC,0.09,0.08,0.08,0.08,0.09,0.09,0.01,0.09,0.0,500.0,45.0
01/09/2020,SOGEGH,0.72,0.72,0.72,0.72,0.72,0.72,0.0,0.0,0.0,0.0,0.0
01/09/2020,TLW,11.94,11.94,11.94,11.94,11.94,11.94,0.0,0.0,11.94,0.0,0.0
01/09/2020,SWL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
01/09/2020,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.34,0.0,0.0,0.0
01/09/2020,SCB,18.4,18.4,18.4,18.4,18.4,18.4,0.0,18.0,18.4,50.0,920.0
01/09/2020,SPL,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
01/09/2020,TOTAL,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.8,3.45,0.0,0.0
01/09/2020,MTNGH,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.72,217200.0,152040.0
01/09/2020,PZC,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.0,0.38,700.0,266.0
01/09/2020,PBC,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
01/09/2020,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0
01/09/2020,MLC,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/09/2020,MAC,5.98,5.98,5.98,5.98,5.98,5.98,0.0,0.0,0.0,0.0,0.0
01/09/2020,IIL,0.05,0.04,0.05,0.05,0.04,0.04,-0.01,0.04,0.0,3500.0,140.0
01/09/2020,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/09/2020,UNIL,16.4,16.4,16.4,16.4,16.4,16.4,0.0,0.0,16.38,0.0,0.0
01/09/2020,RBGH,0.6,0.56,0.6,0.6,0.6,0.6,0.0,0.0,0.6,0.0,0.0
01/09/2020,GSR,9.5,9.5,9.5,9.5,9.5,9.5,0.0,0.0,9.5,0.0,0.0
01/09/2020,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.55,0.0,0.0
01/09/2020,GLD,54.0,54.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0
01/09/2020,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/09/2020,EGH,8.09,7.4,7.4,7.4,7.4,7.4,0.0,7.4,0.0,900.0,6660.0
01/09/2020,GCB,5.1,5.1,5.1,5.1,5.1,5.1,0.0,0.0,5.1,0.0,0.0
01/09/2020,ETI,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.09,0.0,0.0
01/09/2020,FML,4.12,4.12,4.12,4.12,4.12,4.12,0.0,3.5,4.12,0.0,0.0
01/09/2020,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
01/09/2020,EGL,1.65,1.65,1.65,1.65,1.65,1.65,0.0,0.0,0.0,0.0,0.0
01/09/2020,CMLT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0
01/09/2020,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/09/2020,GOIL,1.74,1.7,1.74,1.74,1.74,1.74,0.0,1.74,0.0,0.0,0.0
01/09/2020,BOPP,2.86,2.86,2.86,2.86,2.86,2.86,0.0,2.43,0.0,10700.0,30602.0
01/09/2020,AYRTN,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0
01/09/2020,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
01/09/2020,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,0.0,0.0,0.0
01/09/2020,ACCESS,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
01/09/2020,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0
01/09/2020,GGBL,1.69,1.69,1.69,1.69,1.69,1.69,0.0,0.0,1.69,0.0,0.0
01/09/2020,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0
01/09/2020,CAL,0.9,0.89,0.89,0.89,0.9,0.9,0.01,0.9,0.95,500.0,450.0
01/10/2020,SCB PREF,0.86,0.86,0.86,0.86,0.86,0.86,0.0,0.0,0.0,0.0,0.0
01/10/2020,SIC,0.09,0.08,0.09,0.09,0.09,0.09,0.0,0.09,0.1,39200.0,3528.0
01/10/2020,SOGEGH,0.72,0.72,0.72,0.72,0.72,0.72,0.0,0.0,0.72,0.0,0.0
01/10/2020,TLW,11.94,11.94,11.94,11.94,11.94,11.94,0.0,0.0,11.94,0.0,0.0
01/10/2020,SWL,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
01/10/2020,TBL,0.4,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0
01/10/2020,SCB,18.4,18.4,18.4,18.4,18.4,18.4,0.0,17.0,18.4,550.0,10120.0
01/10/2020,SPL,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
01/10/2020,TOTAL,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,3.45,0.0,0.0
01/10/2020,MAC,5.98,5.98,5.98,5.98,5.98,5.98,0.0,0.0,0.0,0.0,0.0
01/10/2020,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0.0,0.0,0.55,0.0,0.0
01/10/2020,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0.0,0.0,0.04,0.0,0.0
01/10/2020,MLC,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/10/2020,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/10/2020,MTNGH,0.7,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.77,700000.0,490000.0
01/10/2020,PBC,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0
01/10/2020,PZC,0.38,0.38,0.38,0.38,0.38,0.38,0.0,0.0,0.0,0.0,0.0
01/10/2020,GOIL,1.74,1.7,1.74,1.74,1.74,1.74,0.0,1.74,0.0,300.0,522.0
01/10/2020,RBGH,0.6,0.56,0.6,0.6,0.6,0.6,0.0,0.0,0.6,0.0,0.0
01/10/2020,MMH,0.11,0.11,0.11,0.11,0.11,0.11,0.0,0.0,0.0,0.0,0.0
01/10/2020,GSR,9.5,9.5,9.5,9.5,9.5,9.5,0.0,0.0,9.5,0.0,0.0
01/10/2020,GLD,54.0,54.0,54.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0
01/10/2020,UNIL,16.4,16.4,16.4,16.4,16.4,16.4,0.0,0.0,16.38,0.0,0.0
01/10/2020,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0,0.0
01/10/2020,EGH,8.09,7.4,7.4,7.4,7.75,7.75,0.35,7.75,0.0,4300.0,33325.0
01/10/2020,GCB,5.1,5.1,5.1,5.1,5.1,5.1,0.0,0.0,5.1,3500.0,17850.0
01/10/2020,ETI,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.08,0.09,0.0,0.0
01/10/2020,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0
01/10/2020,EGL,1.65,1.65,1.65,1.65,1.65,1.65,0.0,0.0,0.0,0.0,0.0
01/10/2020,CMLT,0.09,0.09,0.09,0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0
01/10/2020,ALW,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
01/10/2020,FML,4.12,4.12,4.12,4.12,4.12,4.12,0.0,0.0,4.12,0.0,0.0
01/10/2020,BOPP,2.86,2.86,2.86,2.86,2.86,2.86,0.0,0.0,2.86,0.0,0.0
01/10/2020,CAL,0.9,0.89,0.9,0.9,0.9,0.9,0.0,0.9,0.99,1900.0,1710.0
01/10/2020,GGBL,1.69,1.69,1.69,1.69,1.69,1.69,0.0,0.0,1.68,0.0,0.0
01/10/2020,AADS,0.41,0.41,0.41,0.41,0.41,0.41,0.0,0.0,0.0,0.0,0.0
01/10/2020,ACCESS,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0
01/10/2020,CLYD,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.0,0.03,0.0,0.0
01/10/2020,AGA,37.0,37.0,37.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,0.0
01/10/2020,AYRTN,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0
01/10/2020,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0.0,0.0,0.0,0.0,0.0
01/13/2020,GSR,9.5,9.5,9.5,9.5,9.5,9.5,0.0,0.0,9.5,0.0,0.0
01/13/2020,UNIL,16.4,16.4,16.4,16.4,16.4,16.4,0.0,0.0,16.38,0.0,0.0
