"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"31/12/2020","GOIL","1.78","1.50","1.50","1.50","1.50","1.50","0","1.50","","0.0000","0.0000"
"31/12/2020","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.0000","0.0000"
"31/12/2020","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"31/12/2020","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"31/12/2020","MAC","5.98","5.98","5.98","5.98","5.98","5.98","0","","","0.0000","0.0000"
"31/12/2020","MLC","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"31/12/2020","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"31/12/2020","MTNGH","0.70","0.55","0.64","0.64","0.63","0.64","0","0.64","0.65","1817600.0000","1159587.0000"
"31/12/2020","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"31/12/2020","RBGH","0.60","0.40","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"31/12/2020","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"31/12/2020","SCB","20.00","13.50","16.00","16.00","16.50","16.31","0.31","16.00","","1300.0000","21200.0000"
"31/12/2020","SCB PREF","0.87","0.86","0.87","0.87","0.87","0.87","0","","","0.0000","0.0000"
"31/12/2020","SIC","0.10","0.08","0.08","0.08","0.08","0.08","0","","","0.0000","0.0000"
"31/12/2020","SOGEGH","0.76","0.60","0.64","0.64","0.64","0.64","0","0.65","","600.0000","390.0000"
"31/12/2020","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"31/12/2020","TBL","0.40","0.34","0.34","0.34","0.34","0.34","0","","","0.0000","0.0000"
"31/12/2020","TLW","11.94","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"31/12/2020","TOTAL","3.00","2.35","2.83","2.83","2.83","2.83","0","","2.83","900.0000","2547.0000"
"31/12/2020","UNIL","16.40","9.21","8.29","8.29","8.29","8.29","0","","8.29","0.0000","0.0000"
"30/12/2020","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"30/12/2020","ACCESS","5.00","4.39","4.39","4.39","4.39","4.39","0","","4.35","0.0000","0.0000"
"30/12/2020","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.0000","0.0000"
"30/12/2020","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","","","0.0000","0.0000"
"30/12/2020","ALW","0.11","0.10","0.11","0.11","0.11","0.11","0","0.11","","0.0000","0.0000"
"30/12/2020","BOPP","2.86","2.00","2.00","2.00","2.00","2.00","0","","","0.0000","0.0000"
"30/12/2020","CAL","0.99","0.60","0.69","0.69","0.69","0.69","0","","0.69","17900.0000","12351.0000"
"30/12/2020","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"30/12/2020","CMLT","0.11","0.09","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"30/12/2020","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"30/12/2020","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"30/12/2020","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"30/12/2020","EGH","8.09","4.96","6.55","6.55","6.55","6.55","0","","7.20","0.0000","0.0000"
"30/12/2020","EGL","1.88","1.40","1.40","1.40","1.40","1.40","0","1.41","","0.0000","0.0000"
"30/12/2020","ETI","0.09","0.06","0.08","0.08","0.08","0.08","0","0.08","","7800.0000","624.0000"
"30/12/2020","FML","4.12","1.01","1.08","1.08","1.08","1.08","0","1.15","","0.0000","0.0000"
"30/12/2020","GCB","5.10","3.40","4.00","4.00","4.00","4.00","0","4.00","4.40","0.0000","0.0000"
"30/12/2020","GGBL","1.69","0.90","0.90","0.90","0.90","0.90","0","","","100.0000","90.0000"
"30/12/2020","GLD","109.40","54.00","105.50","105.50","105.50","105.50","0","","","0.0000","0.0000"
"30/12/2020","GOIL","1.78","1.50","1.50","1.50","1.50","1.50","0","1.50","","17185300.0000","5155710.0000"
"30/12/2020","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.0000","0.0000"
"30/12/2020","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"30/12/2020","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"30/12/2020","MAC","5.98","5.98","5.98","5.98","5.98","5.98","0","","","0.0000","0.0000"
"30/12/2020","MLC","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"30/12/2020","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"30/12/2020","MTNGH","0.70","0.55","0.64","0.64","0.63","0.64","0","0.63","0.64","10408500.0000","6661440.0000"
"30/12/2020","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"30/12/2020","RBGH","0.60","0.40","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"30/12/2020","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"30/12/2020","SCB","20.00","13.50","15.50","15.50","16.00","16.00","0.5","16.00","17.00","500.0000","8000.0000"
"30/12/2020","SCB PREF","0.87","0.86","0.87","0.87","0.87","0.87","0","","","0.0000","0.0000"
"30/12/2020","SIC","0.10","0.08","0.08","0.08","0.08","0.08","0","","","0.0000","0.0000"
"30/12/2020","SOGEGH","0.76","0.60","0.64","0.64","0.64","0.64","0","0.66","","100.0000","66.0000"
"30/12/2020","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"30/12/2020","TBL","0.40","0.34","0.34","0.34","0.34","0.34","0","","","0.0000","0.0000"
"30/12/2020","TLW","11.94","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"30/12/2020","TOTAL","3.00","2.35","2.83","2.83","2.83","2.83","0","","2.83","2300.0000","6509.0000"
"30/12/2020","UNIL","16.40","9.21","8.29","8.29","8.29","8.29","0","","7.47","0.0000","0.0000"
"29/12/2020","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"29/12/2020","ACCESS","5.00","4.39","4.39","4.39","4.39","4.39","0","","4.35","0.0000","0.0000"
"29/12/2020","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.0000","0.0000"
"29/12/2020","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","","","0.0000","0.0000"
"29/12/2020","ALW","0.11","0.10","0.11","0.11","0.11","0.11","0","0.11","","0.0000","0.0000"
"29/12/2020","BOPP","2.86","2.00","2.00","2.00","2.00","2.00","0","","","0.0000","0.0000"
"29/12/2020","CAL","0.99","0.60","0.69","0.69","0.69","0.69","0","0.69","0.70","500.0000","345.0000"
"29/12/2020","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"29/12/2020","CMLT","0.11","0.09","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"29/12/2020","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"29/12/2020","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"29/12/2020","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"29/12/2020","EGH","8.09","4.96","6.55","6.55","6.55","6.55","0","","7.20","0.0000","0.0000"
"29/12/2020","EGL","1.88","1.40","1.40","1.40","1.40","1.40","0","","","0.0000","0.0000"
"29/12/2020","ETI","0.09","0.06","0.08","0.08","0.08","0.08","0","0.08","0.09","300.0000","24.0000"
"29/12/2020","FML","4.12","1.01","1.08","1.08","1.08","1.08","0","1.11","","0.0000","0.0000"
"29/12/2020","GCB","5.10","3.40","4.00","4.00","4.00","4.00","0","4.00","","0.0000","0.0000"
"29/12/2020","GGBL","1.69","0.90","0.90","0.90","0.90","0.90","0","","0.90","0.0000","0.0000"
"29/12/2020","GLD","109.40","54.00","105.50","105.50","105.50","105.50","0","","","0.0000","0.0000"
"29/12/2020","GOIL","1.78","1.50","1.50","1.50","1.50","1.50","0","1.50","","100.0000","150.0000"
"29/12/2020","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.0000","0.0000"
"29/12/2020","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"29/12/2020","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"29/12/2020","MAC","5.98","5.98","5.98","5.98","5.98","5.98","0","","","0.0000","0.0000"
"29/12/2020","MLC","0.09","0.09","0.09","0.09","0.09","0.09","0","","","0.0000","0.0000"
"29/12/2020","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"29/12/2020","MTNGH","0.70","0.55","0.64","0.64","0.63","0.64","0","0.64","0.65","755500.0000","482180.0000"
"29/12/2020","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"29/12/2020","RBGH","0.60","0.40","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"29/12/2020","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"29/12/2020","SCB","20.00","13.50","15.50","15.50","15.50","15.50","0","15.50","17.00","0.0000","0.0000"
"29/12/2020","SCB PREF","0.87","0.86","0.87","0.87","0.87","0.87","0","","","0.0000","0.0000"
"29/12/2020","SIC","0.10","0.08","0.08","0.08","0.08","0.08","0","","","400.0000","32.0000"
"29/12/2020","SOGEGH","0.76","0.60","0.64","0.64","0.64","0.64","0","0.65","","0.0000","0.0000"
"29/12/2020","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"29/12/2020","TBL","0.40","0.34","0.34","0.34","0.34","0.34","0","","","0.0000","0.0000"
"29/12/2020","TLW","11.94","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"29/12/2020","TOTAL","3.00","2.35","2.83","2.83","2.83","2.83","0","","2.83","2000.0000","5660.0000"
"29/12/2020","UNIL","16.40","9.21","8.29","8.29","8.29","8.29","0","","7.47","0.0000","0.0000"
"24/12/2020","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"24/12/2020","ACCESS","5.00","4.39","4.39","4.39","4.39","4.39","0","","4.35","0.0000","0.0000"
"24/12/2020","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.0000","0.0000"
"24/12/2020","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","","","0.0000","0.0000"
"24/12/2020","ALW","0.11","0.10","0.11","0.11","0.11","0.11","0","0.11","","0.0000","0.0000"
"24/12/2020","BOPP","2.86","2.00","2.00","2.00","2.00","2.00","0","","","0.0000","0.0000"
"24/12/2020","CAL","0.99","0.60","0.69","0.69","0.69","0.69","0","","","0.0000","0.0000"
"24/12/2020","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"24/12/2020","CMLT","0.11","0.09","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"24/12/2020","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"24/12/2020","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"24/12/2020","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"24/12/2020","EGH","8.09","4.96","6.55","6.55","6.55","6.55","0","","7.20","0.0000","0.0000"
"24/12/2020","EGL","1.88","1.40","1.40","1.40","1.40","1.40","0","","","0.0000","0.0000"
"24/12/2020","ETI","0.09","0.06","0.08","0.08","0.08","0.08","0","0.08","","15000.0000","1200.0000"
"24/12/2020","FML","4.12","1.01","1.08","1.08","1.08","1.08","0","1.12","","0.0000","0.0000"
"24/12/2020","GCB","5.10","3.40","4.00","4.00","4.00","4.00","0","4.00","","0.0000","0.0000"
"24/12/2020","GGBL","1.69","0.90","0.90","0.90","0.90","0.90","0","","","0.0000","0.0000"
"24/12/2020","GLD","109.40","54.00","105.50","105.50","105.50","105.50","0","","","0.0000","0.0000"
"24/12/2020","GOIL","1.78","1.50","1.50","1.50","1.50","1.50","0","1.50","","200.0000","300.0000"
"24/12/2020","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.0000","0.0000"
"24/12/2020","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"24/12/2020","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"24/12/2020","MAC","5.98","5.98","5.98","5.98","5.98","5.98","0","","","0.0000","0.0000"
"24/12/2020","MLC","0.09","0.09","0.09","0.09","0.09","0.09","0","","","0.0000","0.0000"
"24/12/2020","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"24/12/2020","MTNGH","0.70","0.55","0.63","0.63","0.63","0.64","0.01","0.63","0.64","5822000.0000","3726020.0000"
"24/12/2020","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"24/12/2020","RBGH","0.60","0.40","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"24/12/2020","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"24/12/2020","SCB","20.00","13.50","15.11","15.11","15.50","15.50","0.39","15.50","","2100.0000","32550.0000"
"24/12/2020","SCB PREF","0.87","0.86","0.87","0.87","0.87","0.87","0","","","0.0000","0.0000"
"24/12/2020","SIC","0.10","0.08","0.08","0.08","0.08","0.08","0","","","0.0000","0.0000"
"24/12/2020","SOGEGH","0.76","0.60","0.64","0.64","0.64","0.64","0","0.66","","0.0000","0.0000"
"24/12/2020","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"24/12/2020","TBL","0.40","0.34","0.34","0.34","0.34","0.34","0","","","0.0000","0.0000"
"24/12/2020","TLW","11.94","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"24/12/2020","TOTAL","3.00","2.35","2.83","2.83","2.83","2.83","0","2.83","3.10","0.0000","0.0000"
"24/12/2020","UNIL","16.40","9.21","8.29","8.29","8.29","8.29","0","","8.29","0.0000","0.0000"
"23/12/2020","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"23/12/2020","ACCESS","5.00","4.39","4.39","4.39","4.39","4.39","0","","4.35","0.0000","0.0000"
"23/12/2020","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.0000","0.0000"
"23/12/2020","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","","","0.0000","0.0000"
"23/12/2020","ALW","0.11","0.10","0.11","0.11","0.11","0.11","0","0.11","","0.0000","0.0000"
"23/12/2020","BOPP","2.86","2.00","2.00","2.00","2.00","2.00","0","","2.00","1600.0000","3200.0000"
"23/12/2020","CAL","0.99","0.60","0.69","0.69","0.69","0.69","0","","0.69","1300.0000","897.0000"
"23/12/2020","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"23/12/2020","CMLT","0.11","0.09","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"23/12/2020","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"23/12/2020","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"23/12/2020","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"23/12/2020","EGH","8.09","4.96","6.55","6.55","6.55","6.55","0","","6.55","300.0000","1965.0000"
"23/12/2020","EGL","1.88","1.40","1.40","1.40","1.40","1.40","0","1.40","","800.0000","1120.0000"
"23/12/2020","ETI","0.09","0.06","0.08","0.08","0.08","0.08","0","0.08","","0.0000","0.0000"
"23/12/2020","FML","4.12","1.01","1.08","1.08","1.08","1.08","0","1.11","","0.0000","0.0000"
"23/12/2020","GCB","5.10","3.40","4.00","4.00","4.00","4.00","0","4.00","","0.0000","0.0000"
"23/12/2020","GGBL","1.69","0.90","0.90","0.90","0.90","0.90","0","","","0.0000","0.0000"
"23/12/2020","GLD","109.40","54.00","105.50","105.50","105.50","105.50","0","","","0.0000","0.0000"
"23/12/2020","GOIL","1.78","1.50","1.50","1.50","1.50","1.50","0","","","0.0000","0.0000"
"23/12/2020","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.0000","0.0000"
"23/12/2020","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"23/12/2020","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0","","0.05","0.0000","0.0000"
"23/12/2020","MAC","5.98","5.98","5.98","5.98","5.98","5.98","0","","","0.0000","0.0000"
"23/12/2020","MLC","0.09","0.09","0.09","0.09","0.09","0.09","0","","","0.0000","0.0000"
"23/12/2020","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"23/12/2020","MTNGH","0.70","0.55","0.63","0.63","0.63","0.63","0","0.62","0.63","8200.0000","5166.0000"
"23/12/2020","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"23/12/2020","RBGH","0.60","0.40","0.41","0.41","0.41","0.41","0","0.41","","0.0000","0.0000"
"23/12/2020","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"23/12/2020","SCB","20.00","13.50","15.11","15.11","15.11","15.11","0","15.30","","0.0000","0.0000"
"23/12/2020","SCB PREF","0.87","0.86","0.87","0.87","0.87","0.87","0","","","0.0000","0.0000"
"23/12/2020","SIC","0.10","0.08","0.08","0.08","0.08","0.08","0","","","0.0000","0.0000"
"23/12/2020","SOGEGH","0.76","0.60","0.64","0.64","0.64","0.64","0","0.65","","0.0000","0.0000"
"23/12/2020","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"23/12/2020","TBL","0.40","0.34","0.34","0.34","0.34","0.34","0","","","0.0000","0.0000"
"23/12/2020","TLW","11.94","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"23/12/2020","TOTAL","3.00","2.35","2.83","2.83","2.83","2.83","0","2.83","3.10","30000.0000","84900.0000"
"23/12/2020","UNIL","16.40","9.21","8.29","8.29","8.29","8.29","0","","7.47","0.0000","0.0000"
"22/12/2020","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"22/12/2020","ACCESS","5.00","4.39","4.39","4.39","4.39","4.39","0","","4.35","0.0000","0.0000"
"22/12/2020","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.0000","0.0000"
"22/12/2020","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","","","0.0000","0.0000"
"22/12/2020","ALW","0.11","0.10","0.11","0.11","0.11","0.11","0","0.11","","0.0000","0.0000"
"22/12/2020","BOPP","2.86","2.00","2.00","2.00","2.00","2.00","0","","2.00","0.0000","0.0000"
"22/12/2020","CAL","0.99","0.60","0.69","0.69","0.69","0.69","0","","0.69","12800.0000","8832.0000"
"22/12/2020","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"22/12/2020","CMLT","0.11","0.09","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"22/12/2020","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"22/12/2020","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"22/12/2020","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"22/12/2020","EGH","8.09","4.96","6.55","6.55","6.55","6.55","0","","6.55","0.0000","0.0000"
"22/12/2020","EGL","1.88","1.40","1.40","1.40","1.40","1.40","0","1.40","","0.0000","0.0000"
"22/12/2020","ETI","0.09","0.06","0.08","0.08","0.08","0.08","0","0.08","","0.0000","0.0000"
"22/12/2020","FML","4.12","1.01","1.08","1.08","1.08","1.08","0","1.11","","0.0000","0.0000"
"22/12/2020","GCB","5.10","3.40","4.00","4.00","4.00","4.00","0","4.00","","0.0000","0.0000"
"22/12/2020","GGBL","1.69","0.90","0.90","0.90","0.90","0.90","0","","","0.0000","0.0000"
"22/12/2020","GLD","109.40","54.00","105.50","105.50","105.50","105.50","0","","","0.0000","0.0000"
"22/12/2020","GOIL","1.78","1.50","1.50","1.50","1.50","1.50","0","","","0.0000","0.0000"
"22/12/2020","GSR","9.50","9.50","9.50","9.50","9.50","9.50","0","","","0.0000","0.0000"
"22/12/2020","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0","","","0.0000","0.0000"
"22/12/2020","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0","","0.05","1500.0000","75.0000"
"22/12/2020","MAC","5.98","5.98","5.98","5.98","5.98","5.98","0","","","0.0000","0.0000"
"22/12/2020","MLC","0.09","0.09","0.09","0.09","0.09","0.09","0","","","0.0000","0.0000"
"22/12/2020","MMH","0.11","0.11","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"22/12/2020","MTNGH","0.70","0.55","0.63","0.63","0.63","0.63","0","0.62","0.63","7311900.0000","4608351.0000"
"22/12/2020","PBC","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"22/12/2020","RBGH","0.60","0.40","0.41","0.41","0.41","0.41","0","0.41","","0.0000","0.0000"
"22/12/2020","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0","","","0.0000","0.0000"
"22/12/2020","SCB","20.00","13.50","15.11","15.11","15.11","15.11","0","15.30","","0.0000","0.0000"
"22/12/2020","SCB PREF","0.87","0.86","0.87","0.87","0.87","0.87","0","","","0.0000","0.0000"
"22/12/2020","SIC","0.10","0.08","0.08","0.08","0.08","0.08","0","","","0.0000","0.0000"
"22/12/2020","SOGEGH","0.76","0.60","0.64","0.64","0.64","0.64","0","0.65","","0.0000","0.0000"
"22/12/2020","SWL","0.05","0.05","0.05","0.05","0.05","0.05","0","","","0.0000","0.0000"
"22/12/2020","TBL","0.40","0.34","0.34","0.34","0.34","0.34","0","","","0.0000","0.0000"
"22/12/2020","TLW","11.94","11.92","11.92","11.92","11.92","11.92","0","","11.92","0.0000","0.0000"
"22/12/2020","TOTAL","3.00","2.35","2.83","2.83","2.83","2.83","0","2.83","3.10","0.0000","0.0000"
"22/12/2020","UNIL","16.40","9.21","8.29","8.29","8.29","8.29","0","","7.47","0.0000","0.0000"
"21/12/2020","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0","","","0.0000","0.0000"
"21/12/2020","ACCESS","5.00","4.39","4.39","4.39","4.39","4.39","0","","4.35","0.0000","0.0000"
"21/12/2020","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0","","","0.0000","0.0000"
"21/12/2020","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0","","","0.0000","0.0000"
"21/12/2020","ALW","0.11","0.10","0.11","0.11","0.11","0.11","0","0.11","","0.0000","0.0000"
"21/12/2020","BOPP","2.86","2.00","2.00","2.00","2.00","2.00","0","","2.00","0.0000","0.0000"
"21/12/2020","CAL","0.99","0.60","0.69","0.69","0.69","0.69","0","","0.69","17700.0000","12213.0000"
"21/12/2020","CLYD","0.03","0.03","0.03","0.03","0.03","0.03","0","","","0.0000","0.0000"
"21/12/2020","CMLT","0.11","0.09","0.11","0.11","0.11","0.11","0","","","0.0000","0.0000"
"21/12/2020","CPC","0.03","0.02","0.03","0.03","0.03","0.03","0","0.03","","0.0000","0.0000"
"21/12/2020","DASPHARMA","0.40","0.40","0.40","0.40","0.40","0.40","0","","0.40","0.0000","0.0000"
"21/12/2020","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0","","0.09","0.0000","0.0000"
"21/12/2020","EGH","8.09","4.96","6.55","6.55","6.55","6.55","0","6.50","7.20","200.0000","1310.0000"
"21/12/2020","EGL","1.88","1.40","1.40","1.40","1.40","1.40","0","1.40","","0.0000","0.0000"
"21/12/2020","ETI","0.09","0.06","0.08","0.08","0.08","0.08","0","0.08","","0.0000","0.0000"
"21/12/2020","FML","4.12","1.01","1.08","1.08","1.08","1.08","0","1.11","","0.0000","0.0000"
"21/12/2020","GCB","5.10","3.40","4.00","4.00","4.00","4.00","0","4.00","","0.0000","0.0000"
"21/12/2020","GGBL","1.69","0.90","0.90","0.90","0.90","0.90","0","","","0.0000","0.0000"
"21/12/2020","GLD","109.40","54.00","105.50","105.50","105.50","105.50","0","","","0.0000","0.0000"
"21/12/2020","GOIL","1.78","1.50","1.50","1.50","1.50","1.50","0","1.50","","300.0000","450.0000"
