"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"30/12/2025","GGBL","6.60","5.47","6.60","6.60","6.60","6.60","0.00","0.00","6.60","293.0000","1933.8000"
"30/12/2025","GOIL","2.96","1.52","2.96","2.96","2.96","2.96","0.00","2.97","0.00","259.0000","769.2300"
"30/12/2025","MAC","5.38","5.38","5.20","5.20","5.20","5.20","0.00","5.20","0.00","1.0000","5.2000"
"30/12/2025","MTNGH","4.52","2.50","4.20","4.20","4.20","4.20","0.00","4.19","4.20","1170707.0000","4916969.4000"
"30/12/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.0000","0.0000"
"30/12/2025","RBGH","1.30","0.60","1.30","1.30","1.30","1.30","0.00","1.30","0.00","1026.0000","1333.8000"
"30/12/2025","SCB","29.22","23.00","29.22","29.22","29.22","29.22","0.00","29.25","0.00","1.0000","29.2500"
"30/12/2025","SIC","1.20","0.27","1.20","1.20","1.20","1.20","0.00","1.10","1.20","60272.0000","72326.4000"
"30/12/2025","SOGEGH","4.50","1.50","4.49","4.49","4.49","4.49","0.00","0.00","4.49","9762.0000","43831.3800"
"30/12/2025","TBL","1.20","0.83","1.20","1.20","1.20","1.20","0.00","1.32","0.00","0.0000","0.0000"
"30/12/2025","TOTAL","40.65","13.12","40.30","40.30","40.30","40.30","0.00","0.00","40.30","1302.0000","52470.6000"
"30/12/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.0000","0.0000"
"30/12/2025","UNIL","20.50","19.50","19.79","19.79","19.79","19.79","0.00","19.79","0.00","1.0000","19.7900"
"30/12/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.0000","0.0000"
"30/12/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.0000","0.0000"
"30/12/2025","GLD","508.31","338.83","480.00","480.00","480.00","480.00","0.00","480.00","0.00","20.0000","9600.0000"
"30/12/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.0000","0.0000"
"30/12/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.0000","0.0000"
"30/12/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.0000","0.0000"
"30/12/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.0000","0.0000"
"30/12/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.00","0.0000","0.0000"
"29/12/2025","ACCESS","16.40","5.20","16.20","16.20","16.20","16.20","0.00","16.20","0.00","12.0000","194.4000"
"29/12/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.0000","0.0000"
"29/12/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","0.00","0.0000","0.0000"
"29/12/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.0000","0.0000"
"29/12/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.0000","0.0000"
"29/12/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","6.12","0.00","84.0000","514.0800"
"29/12/2025","BOPP","55.82","25.26","55.82","55.82","55.82","55.82","0.00","56.00","61.40","0.0000","0.0000"
"29/12/2025","CAL","0.90","0.33","0.60","0.60","0.60","0.60","0.00","0.54","0.00","235027.0000","140546.2000"
"29/12/2025","CLYD","0.46","0.03","0.46","0.46","0.46","0.46","0.00","0.50","0.00","41.0000","20.5000"
"29/12/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.0000","0.0000"
"29/12/2025","CPC","0.05","0.02","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.0000","0.0000"
"29/12/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","115.0000","43.7000"
"29/12/2025","EGH","25.00","6.25","25.00","25.00","25.00","25.00","0.00","22.50","25.00","460.0000","11500.0000"
"29/12/2025","EGL","3.48","1.98","3.48","3.48","3.48","3.48","0.00","3.48","0.00","103.0000","358.4400"
"29/12/2025","ETI","1.00","0.31","0.77","0.77","0.77","0.77","0.00","0.70","0.77","88601.0000","68222.7700"
"29/12/2025","FML","8.01","3.70","8.00","8.00","8.00","8.00","0.00","0.00","8.00","4958.0000","39664.0000"
"29/12/2025","FAB","7.71","7.30","7.71","7.71","7.71","7.71","0.00","7.72","0.00","5772.0000","44502.1200"
"29/12/2025","GCB","20.11","6.37","20.10","20.10","20.11","20.11","0.01","20.11","0.00","5540.0000","111409.4000"
"29/12/2025","GGBL","6.60","5.47","6.60","6.60","6.60","6.60","0.00","0.00","6.60","499.0000","3293.4000"
"29/12/2025","GOIL","2.96","1.52","2.95","2.95","2.96","2.96","0.01","2.96","0.00","1263.0000","3738.4800"
"29/12/2025","MAC","5.38","5.38","5.20","5.20","5.20","5.20","0.00","5.20","0.00","1.0000","5.2000"
"29/12/2025","MTNGH","4.52","2.50","4.20","4.20","4.20","4.20","0.00","4.19","4.20","274595.0000","1153399.0000"
"29/12/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.0000","0.0000"
"29/12/2025","RBGH","1.30","0.60","1.30","1.30","1.30","1.30","0.00","1.30","0.00","4.0000","5.2000"
"29/12/2025","SCB","29.22","23.00","29.16","29.16","29.22","29.22","0.06","29.25","0.00","1000.0000","29220.0000"
"29/12/2025","SIC","1.20","0.27","1.20","1.20","1.20","1.20","0.00","0.00","1.20","15171.0000","18205.2000"
"29/12/2025","SOGEGH","4.50","1.50","4.49","4.49","4.49","4.49","0.00","0.00","4.49","3732.0000","16756.6800"
"29/12/2025","TBL","1.20","0.83","1.20","1.20","1.20","1.20","0.00","1.32","0.00","0.0000","0.0000"
"29/12/2025","TOTAL","40.65","13.12","40.30","40.30","40.30","40.30","0.00","0.00","40.30","2507.0000","101032.1000"
"29/12/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.0000","0.0000"
"29/12/2025","UNIL","20.50","19.50","19.79","19.79","19.79","19.79","0.00","19.79","0.00","4.0000","79.1600"
"29/12/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.0000","0.0000"
"29/12/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.0000","0.0000"
"29/12/2025","GLD","508.31","338.83","480.00","480.00","480.00","480.00","0.00","480.00","0.00","0.0000","0.0000"
"29/12/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.0000","0.0000"
"29/12/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.0000","0.0000"
"29/12/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.0000","0.0000"
"29/12/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.0000","0.0000"
"29/12/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.0000","0.0000"
"24/12/2025","ACCESS","16.40","5.20","16.20","16.20","16.20","16.20","0.00","16.20","0.00","267.0000","4325.4000"
"24/12/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","1.0000","5.0600"
"24/12/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","0.00","0.0000","0.0000"
"24/12/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.0000","0.0000"
"24/12/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.0000","0.0000"
"24/12/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","6.12","0.00","17.0000","104.0400"
"24/12/2025","BOPP","55.82","25.26","55.82","55.82","55.82","55.82","0.00","56.00","0.00","0.0000","0.0000"
"24/12/2025","CAL","0.90","0.33","0.62","0.62","0.59","0.60","-0.02","0.56","0.58","225607.0000","135614.4000"
"24/12/2025","CLYD","0.46","0.03","0.46","0.46","0.46","0.46","0.00","0.50","0.00","0.0000","0.0000"
"24/12/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.0000","0.0000"
"24/12/2025","CPC","0.05","0.02","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.0000","0.0000"
"24/12/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","202.0000","76.7600"
"24/12/2025","EGH","25.00","6.25","25.00","25.00","25.00","25.00","0.00","22.50","25.00","2769.0000","69225.0000"
"24/12/2025","EGL","3.48","1.98","3.48","3.48","3.48","3.48","0.00","3.49","0.00","324.0000","1130.7600"
"24/12/2025","ETI","1.00","0.31","0.77","0.77","0.77","0.77","0.00","0.75","0.77","11397.0000","8775.6900"
"24/12/2025","FML","8.01","3.70","8.00","8.00","8.00","8.00","0.00","7.20","8.00","1890.0000","15120.0000"
"24/12/2025","FAB","7.71","7.30","7.71","7.71","7.71","7.71","0.00","7.72","0.00","0.0000","0.0000"
"24/12/2025","GCB","20.10","6.37","20.10","20.10","20.10","20.10","0.00","20.10","0.00","883.0000","17757.0100"
"24/12/2025","GGBL","6.60","5.47","6.60","6.60","6.60","6.60","0.00","0.00","6.60","1110.0000","7326.0000"
"24/12/2025","GOIL","2.95","1.52","2.93","2.93","2.95","2.95","0.02","2.95","0.00","1300.0000","3835.0000"
"24/12/2025","MAC","5.38","5.38","5.20","5.20","5.20","5.20","0.00","5.20","0.00","1.0000","5.2000"
"24/12/2025","MTNGH","4.52","2.50","4.19","4.19","4.20","4.20","0.01","4.20","4.35","480630.0000","2018604.3800"
"24/12/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.0000","0.0000"
"24/12/2025","RBGH","1.30","0.60","1.30","1.30","1.30","1.30","0.00","1.30","0.00","130.0000","169.0000"
"24/12/2025","SCB","29.16","23.00","29.16","29.16","29.16","29.16","0.00","29.20","0.00","0.0000","0.0000"
"24/12/2025","SIC","1.20","0.27","1.20","1.20","1.20","1.20","0.00","1.10","1.20","49697.0000","59636.4000"
"24/12/2025","SOGEGH","4.50","1.50","4.49","4.49","4.49","4.49","0.00","0.00","4.49","5712.0000","25646.8800"
"24/12/2025","TBL","1.20","0.83","1.20","1.20","1.20","1.20","0.00","1.32","0.00","0.0000","0.0000"
"24/12/2025","TOTAL","40.65","13.12","40.30","40.30","40.30","40.30","0.00","0.00","40.30","231.0000","9309.3000"
"24/12/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.0000","0.0000"
"24/12/2025","UNIL","20.50","19.50","19.79","19.79","19.79","19.79","0.00","19.79","0.00","154.0000","3047.6600"
"24/12/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.0000","0.0000"
"24/12/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.0000","0.0000"
"24/12/2025","GLD","508.31","338.83","470.00","470.00","480.00","480.00","10.00","480.00","0.00","20089.0000","9642690.0000"
"24/12/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.0000","0.0000"
"24/12/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.0000","0.0000"
"24/12/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.0000","0.0000"
"24/12/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.0000","0.0000"
"24/12/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.0000","0.0000"
"23/12/2025","ACCESS","16.40","5.20","16.20","16.20","16.20","16.20","0.00","16.20","0.00","110.0000","1782.0000"
"23/12/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.0000","0.0000"
"23/12/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","0.00","0.0000","0.0000"
"23/12/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.0000","0.0000"
"23/12/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.0000","0.0000"
"23/12/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","6.12","0.00","2.0000","12.2400"
"23/12/2025","BOPP","55.82","25.26","55.82","55.82","55.82","55.82","0.00","56.00","0.00","180.0000","10080.0000"
"23/12/2025","CAL","0.90","0.33","0.65","0.65","0.62","0.62","-0.03","0.00","0.62","632401.0000","392722.0400"
"23/12/2025","CLYD","0.46","0.03","0.46","0.46","0.46","0.46","0.00","0.50","0.00","0.0000","0.0000"
"23/12/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.0000","0.0000"
"23/12/2025","CPC","0.05","0.02","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.0000","0.0000"
"23/12/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.0000","0.0000"
"23/12/2025","EGH","25.00","6.25","25.00","25.00","25.00","25.00","0.00","22.50","25.00","4373.0000","109325.0000"
"23/12/2025","EGL","3.48","1.98","3.46","3.46","3.48","3.48","0.02","3.48","0.00","10929.0000","38032.9200"
"23/12/2025","ETI","1.00","0.31","0.77","0.77","0.77","0.77","0.00","0.70","0.77","147667.0000","113703.5900"
"23/12/2025","FML","8.01","3.70","8.00","8.00","8.00","8.00","0.00","0.00","8.00","1526.0000","12208.0000"
"23/12/2025","FAB","7.71","7.30","7.70","7.70","7.71","7.71","0.01","7.71","0.00","63269.0000","487803.9900"
"23/12/2025","GCB","20.10","6.37","20.01","20.01","20.10","20.10","0.09","20.10","0.00","1622.0000","32584.9200"
"23/12/2025","GGBL","6.60","5.47","6.60","6.60","6.60","6.60","0.00","0.00","6.60","1172.0000","7735.2000"
"23/12/2025","GOIL","2.93","1.52","2.93","2.93","2.93","2.93","0.00","2.95","0.00","0.0000","0.0000"
"23/12/2025","MAC","5.38","5.38","5.20","5.20","5.20","5.20","0.00","5.20","0.00","0.0000","0.0000"
"23/12/2025","MTNGH","4.52","2.50","4.19","4.19","4.19","4.19","0.00","4.18","4.19","134505.0000","563575.9500"
"23/12/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.0000","0.0000"
"23/12/2025","RBGH","1.30","0.60","1.30","1.30","1.30","1.30","0.00","1.30","0.00","970.0000","1261.0000"
"23/12/2025","SCB","29.16","23.00","29.16","29.16","29.16","29.16","0.00","29.20","0.00","0.0000","0.0000"
"23/12/2025","SIC","1.20","0.27","1.20","1.20","1.20","1.20","0.00","1.09","1.20","20842.0000","25010.4000"
"23/12/2025","SOGEGH","4.50","1.50","4.49","4.49","4.49","4.49","0.00","0.00","4.49","1931.0000","8670.1900"
"23/12/2025","TBL","1.20","0.83","1.20","1.20","1.20","1.20","0.00","1.32","0.00","0.0000","0.0000"
"23/12/2025","TOTAL","40.65","13.12","40.30","40.30","40.30","40.30","0.00","0.00","40.30","389.0000","15676.7000"
"23/12/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.0000","0.0000"
"23/12/2025","UNIL","20.50","19.50","19.79","19.79","19.79","19.79","0.00","19.79","0.00","32.0000","633.2800"
"23/12/2025","AADS","0.42","0.41","0.42","0.42","0.42","0.42","0.00","0.42","0.00","0.0000","0.0000"
"23/12/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.00","0.00","0.0000","0.0000"
"23/12/2025","GLD","508.31","338.83","470.00","470.00","470.00","470.00","0.00","0.00","470.00","14.0000","6580.0000"
"23/12/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.0000","0.0000"
"23/12/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.0000","0.0000"
"23/12/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.10","0.0000","0.0000"
"23/12/2025","IIL","0.05","0.04","0.05","0.05","0.05","0.05","0.00","0.00","0.05","0.0000","0.0000"
"23/12/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.0000","0.0000"
"22/12/2025","ACCESS","16.40","5.20","16.20","16.20","16.20","16.20","0.00","16.20","0.00","59.0000","955.8000"
"22/12/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.0000","0.0000"
"22/12/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","40.70","0.00","0.0000","0.0000"
"22/12/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.0000","0.0000"
"22/12/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.0000","0.0000"
"22/12/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","6.12","0.00","8.0000","48.9600"
"22/12/2025","BOPP","55.82","25.26","55.82","55.82","55.82","55.82","0.00","56.00","0.00","450.0000","25200.0000"
"22/12/2025","CAL","0.90","0.33","0.65","0.65","0.65","0.65","0.00","0.64","0.65","1997552.0000","1298408.8000"
"22/12/2025","CLYD","0.46","0.03","0.46","0.46","0.46","0.46","0.00","0.50","0.00","0.0000","0.0000"
"22/12/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.0000","0.0000"
"22/12/2025","CPC","0.05","0.02","0.05","0.05","0.05","0.05","0.00","0.05","0.00","0.0000","0.0000"
"22/12/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.0000","0.0000"
"22/12/2025","EGH","25.00","6.25","25.00","25.00","25.00","25.00","0.00","22.50","25.00","235.0000","5875.0000"
"22/12/2025","EGL","3.46","1.98","3.46","3.46","3.46","3.46","0.00","3.47","0.00","21.0000","72.8700"
"22/12/2025","ETI","1.00","0.31","0.77","0.77","0.77","0.77","0.00","0.70","0.77","151836.0000","116913.7200"
"22/12/2025","FML","8.01","3.70","8.00","8.00","8.00","8.00","0.00","7.20","8.00","3183.0000","25464.0000"
"22/12/2025","FAB","7.70","7.30","7.70","7.70","7.70","7.70","0.00","7.70","0.00","0.0000","0.0000"
"22/12/2025","GCB","20.01","6.37","20.00","20.00","20.01","20.01","0.01","20.01","0.00","2042.0000","40860.3900"
"22/12/2025","GGBL","6.60","5.47","6.60","6.60","6.60","6.60","0.00","0.00","6.60","1222.0000","8065.2000"
"22/12/2025","GOIL","2.93","1.52","2.93","2.93","2.93","2.93","0.00","2.93","0.00","1972.0000","5777.9600"
"22/12/2025","MAC","5.38","5.38","5.20","5.20","5.20","5.20","0.00","5.20","0.00","0.0000","0.0000"
"22/12/2025","MTNGH","4.52","2.50","4.19","4.19","4.19","4.19","0.00","3.80","4.19","33078608.0000","128849460.7200"
"22/12/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.0000","0.0000"
"22/12/2025","RBGH","1.30","0.60","1.25","1.25","1.30","1.30","0.05","1.30","0.00","23000.0000","29900.0000"
"22/12/2025","SCB","29.16","23.00","29.16","29.16","29.16","29.16","0.00","29.20","0.00","0.0000","0.0000"
"22/12/2025","SIC","1.20","0.27","1.20","1.20","1.20","1.20","0.00","1.09","1.20","45614.0000","54736.8000"
"22/12/2025","SOGEGH","4.50","1.50","4.49","4.49","4.49","4.49","0.00","0.00","4.49","1400.0000","6286.0000"
"22/12/2025","TBL","1.20","0.83","1.20","1.20","1.20","1.20","0.00","1.32","0.00","0.0000","0.0000"
"22/12/2025","TOTAL","40.65","13.12","40.30","40.30","40.30","40.30","0.00","0.00","40.30","604.0000","24341.2000"
"22/12/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.0000","0.0000"
